County,State,County-State,census_division,population_total,female_pct,median_age,under18_pct,over65_pct,white_pct,black_pct,aian_pct,asian_pct,nhpi_pct,otherrace_pct,hispanic_pct,poverty_pct,area_sqmi,pop_sqmi,nonenglish,customer,too_small,region,vlarge,large,vsmall,vblack,vhispanic,vnonenglish,dense,sparse,poor,group,RANDOM,group_rank
Jefferson County, Idaho,"Jefferson County, Idaho",8,28534,49.1,31.5,33.8,11,92.9,0.2,1.5,1,0.2,5.9,10.5,6.9,1093.681,26,9.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.969,72
Jefferson County, Illinois,"Jefferson County, Illinois",3,37985,48.7,40.9,22.2,18.6,89.8,10.3,0.8,1.4,0.1,0.4,2.7,17,571.234,66,4.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.216,1660
Jefferson County, Indiana,"Jefferson County, Indiana",3,32201,52.4,40.8,20.6,17.4,95.7,2.7,0.7,1,0,1,2.8,13.5,360.652,89,2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.095,1934
Jefferson County, Iowa,"Jefferson County, Iowa",4,18148,51,42.9,15.8,21.6,87,7.9,2.6,4.9,0,1.5,3,12.1,435.524,42,9.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.949,111
Jefferson County, Kansas,"Jefferson County, Kansas",4,18890,49.4,43.3,23,18.5,98.1,1.2,2.5,0,0.1,0.5,2.7,7.5,532.626,35,1.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.392,1277
Jefferson County, Kentucky,"Jefferson County, Kentucky",6,767419,51.7,38.3,22.3,15.7,73.8,23.4,0.7,3.5,0.1,1.2,5.4,14.2,380.802,2015,9.6,0,0,south,0,0,0,0,0,0,1,0,1,dense,0.776,12
Jefferson County, Mississippi,"Jefferson County, Mississippi",6,7225,51.1,40.5,23.3,15.4,13.4,85.8,0.2,0.6,0,0.1,7.2,37.6,519.933,14,2.3,0,1,,0,0,1,1,0,0,0,1,1,NA,0.992,18
Jefferson County, Missouri,"Jefferson County, Missouri",4,223951,50.4,39.2,23.4,14.5,97.8,1.8,0.8,1.1,0,0.3,2,9.6,656.446,341,3,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.207,85
Jefferson County, Montana,"Jefferson County, Montana",8,11917,49.4,47.6,21.1,20.5,97.5,0.6,3.6,0.5,0.2,1.2,2.6,7.8,1656.997,7,1.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.128,1846
Jefferson County, Nebraska,"Jefferson County, Nebraska",4,7144,51.4,46.5,21.9,23.6,98.5,1.6,0.8,0.2,0,0.4,4.3,11.2,570.178,13,3.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.45,1157
Jefferson County, New York,"Jefferson County, New York",2,112842,47.5,32.5,24.2,13.2,89.6,8.3,1.5,2.5,0.5,1.8,7.5,14,1267.913,89,8.3,0,0,northeast,0,0,0,0,0,0,0,1,1,sparse,0.59,79
Jefferson County, Ohio,"Jefferson County, Ohio",3,66371,51.4,44.8,19.3,21,93.6,7,0.8,0.9,0.1,0.4,1.5,17.5,408.124,163,2.4,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.472,206
Jefferson County, Oklahoma,"Jefferson County, Oklahoma",7,6158,49.6,41.5,24.4,20.1,89.3,2.4,10,0.1,0,3.2,10.6,21.4,758.956,8,5.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.606,809
Jefferson County, Oregon,"Jefferson County, Oregon",9,23607,48.2,40.8,23.5,19.3,74.6,1.3,19.5,1,0.6,7.1,20,17.9,1781.701,13,16.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.067,1994
Jefferson County, Pennsylvania,"Jefferson County, Pennsylvania",2,43846,50.2,43.9,21.2,20.6,98.9,0.9,0.6,0.4,0.1,0.2,0.9,15.1,652.435,67,5.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.302,1474
Jefferson County, Tennessee,"Jefferson County, Tennessee",6,53679,50.9,43.9,19.9,19.6,97.2,2.5,0.9,0.8,0.1,0.4,3.6,13.2,275.074,195,4.6,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.954,17
Jefferson County, Texas,"Jefferson County, Texas",7,254340,48.9,36.2,24,14.2,59.8,34.4,0.8,4.1,0.1,2.6,20.7,17.7,876.762,290,22.6,0,0,south,0,0,0,1,0,0,0,1,1,vblack,0.953,3
Jefferson County, Washington,"Jefferson County, Washington",9,31285,51.2,58.3,12.5,35.3,94.6,1.4,4,2.5,0.2,1.3,3.7,13,1803.728,17,4.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.095,1935
Jefferson County, West Virginia,"Jefferson County, West Virginia",5,56506,50.5,41.1,22.5,15.5,89.9,7.8,1.1,2.1,0.2,2.3,5.7,9.7,209.296,270,6.4,0,0,south,0,0,1,0,0,0,0,1,0,vsmall,0.446,218
Jefferson County, Wisconsin,"Jefferson County, Wisconsin",3,84701,50,41.1,21.4,16.4,96.3,1.7,0.9,1.2,0.1,2.3,7.1,8.3,556.492,152,6.2,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.575,161
Jefferson Davis County, Mississippi,"Jefferson Davis County, Mississippi",6,11339,52.2,44,20.1,21.8,38.4,61.7,0.2,0.1,0,0.3,0.4,24.9,408.446,28,0.8,0,1,,0,0,1,1,0,0,0,1,1,NA,0.807,427
Jefferson Davis Parish, Louisiana,"Jefferson Davis Parish, Louisiana",7,31441,50.5,37.8,25.4,16.1,81.9,17.9,1,0.6,0.1,0.4,2.5,19.1,651.52,48,7.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.026,2091
Jefferson Parish, Louisiana,"Jefferson Parish, Louisiana",7,434850,51.5,39.4,22.1,16.6,64.3,28.1,1.1,4.7,0.1,4.2,14.5,15.5,300.949,1445,17.8,0,0,south,0,0,0,0,0,0,1,0,1,dense,0.833,10
Jenkins County, Georgia,"Jenkins County, Georgia",5,8793,53.4,44.3,22.4,17.8,60.1,35.6,1.4,1.4,0,2.4,8.2,30.5,347.378,25,8.8,0,1,,0,0,1,1,0,0,0,1,1,NA,0.402,1260
Jennings County, Indiana,"Jennings County, Indiana",3,27710,49.6,39.8,23.2,15.9,96.9,1.8,0.5,0.2,0,1,2.5,10.9,376.597,74,2.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.182,1720
Jerauld County, South Dakota,"Jerauld County, South Dakota",4,2018,50.4,51.6,21,29.6,96.5,0.3,2.2,0,0,1.5,3,7.9,526.133,4,3.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.961,88
Jerome County, Idaho,"Jerome County, Idaho",8,23730,49.5,32.7,30.8,12.6,95.1,0.7,1.7,1.1,0.5,2.7,36.1,19,597.543,40,30,0,1,,0,0,1,0,1,0,0,1,1,NA,0.982,38
Jersey County, Illinois,"Jersey County, Illinois",3,21937,51.1,42.9,20.8,19.1,99,1.6,0.7,1,0,0.3,1.4,9.9,369.555,59,1.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.261,1554
Jessamine County, Kentucky,"Jessamine County, Kentucky",6,53032,51.7,37.8,24.4,14.7,92.9,5.4,0.7,1.8,0,0.9,3.5,16.9,172.168,308,6.1,0,0,south,0,0,1,0,0,0,0,0,1,vsmall,0.872,55
Jewell County, Kansas,"Jewell County, Kansas",4,2885,48.9,52.8,19.2,29.6,97.5,0.8,1.1,0.5,0.2,1.4,2.4,17.7,909.971,3,1.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.462,1132
Jim Hogg County, Texas,"Jim Hogg County, Texas",7,5231,51.1,32.4,32,14.2,99.4,0.3,0.5,0,0,0.4,91.3,30.6,1136.173,5,65.3,0,1,,0,0,1,0,1,0,0,1,1,NA,0.3,1479
Jim Wells County, Texas,"Jim Wells County, Texas",7,40972,50.9,34.6,28,14.9,96.1,0.9,0.7,0.5,0.1,2.6,80.3,23.2,865.176,47,47.7,0,1,,0,0,1,0,1,0,0,1,1,NA,0.926,156
Jo Daviess County, Illinois,"Jo Daviess County, Illinois",3,21588,49.7,49.9,19.1,27.2,98.1,1.2,0.5,0.7,0,0.6,3,8.5,600.924,36,3.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.022,2105
Johnson County, Arkansas,"Johnson County, Arkansas",7,26372,50.8,38.4,24.2,16.2,93.7,2.1,2,2.4,0.2,2.3,13.9,22.7,660.996,40,14,0,1,,0,0,1,0,0,0,0,1,1,NA,0.154,1794
Johnson County, Georgia,"Johnson County, Georgia",5,9691,43.2,41.8,19.3,18.1,65.9,34.9,0.5,0.2,0,0.7,2.5,22.6,303.019,32,2.6,0,1,,0,0,1,1,0,0,0,1,1,NA,0.724,578
Johnson County, Illinois,"Johnson County, Illinois",3,12494,44.5,43.7,18.1,20.9,88,11.4,0.2,0.5,0,0.3,3.2,10.8,343.736,36,3.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.307,1459
Johnson County, Indiana,"Johnson County, Indiana",3,153716,50.9,37.5,24.9,14.4,92.6,3,0.6,3.7,0.1,1.6,3.6,7.4,320.415,480,6.6,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.917,5
Johnson County, Iowa,"Johnson County, Iowa",4,148577,50.5,30.3,20.1,11.3,83.8,8.1,0.8,7.3,0.1,2.3,5.6,18.1,612.997,242,15.4,0,0,midwest,0,0,0,0,0,0,0,1,1,sparse,0.436,107
Johnson County, Kansas,"Johnson County, Kansas",4,591506,51,37.6,24.6,14.1,88.7,6,1,6,0.1,1.3,7.7,5.4,473.624,1249,11.9,0,0,midwest,0,0,0,0,0,0,1,0,0,dense,0.253,28
Johnson County, Kentucky,"Johnson County, Kentucky",6,22634,50.9,41.8,22.5,17.7,97.8,0.6,0.3,1.5,0,0.3,0.3,22.7,261.965,86,2.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.081,1957
Johnson County, Missouri,"Johnson County, Missouri",4,53682,48.8,30.5,21.5,12.3,92.5,6.1,1.8,2.6,0.4,0.7,4.4,14.5,829.261,65,3.9,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.753,94
Johnson County, Nebraska,"Johnson County, Nebraska",4,5161,40.5,40.9,18.6,18.2,87.3,6.3,1.3,1.8,0.2,4.3,10.2,8.5,376.075,14,9.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.093,1938
Johnson County, Tennessee,"Johnson County, Tennessee",6,17753,46,46,16.9,22.4,95.1,4.1,1.3,0.6,0.1,0.2,2,24.9,298.44,59,2.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.52,990
Johnson County, Texas,"Johnson County, Texas",7,167212,50,36.8,26.1,13.8,92.5,4.1,1.3,1.3,0.5,2.3,21.4,10.2,724.789,231,15.8,0,0,south,0,0,0,0,0,0,0,1,0,sparse,0.283,137
Johnson County, Wyoming,"Johnson County, Wyoming",8,8487,47.7,45.4,22.1,22.9,94.5,1,4.8,0,0.3,0.6,2.7,12.1,4154.152,2,2.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.11,1888
Johnston County, North Carolina,"Johnston County, North Carolina",5,196870,50.8,38.4,25.7,13,79.6,17.4,1.2,1.1,0.1,3.4,13.6,12.5,792.017,249,13,0,0,south,0,0,0,0,0,0,0,1,1,sparse,0.583,82
Johnston County, Oklahoma,"Johnston County, Oklahoma",7,11064,50.7,40.1,23.7,19.1,89.4,3.4,22.1,0.6,0.3,2.4,5.4,20.9,643.049,17,3.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.054,2032
Jones County, Georgia,"Jones County, Georgia",5,28579,52,40.4,23.4,17.4,74.2,25.7,0.8,0.8,0,0.1,1.7,14,393.942,73,1.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.502,1043
Jones County, Iowa,"Jones County, Iowa",4,20559,48.3,43.1,21.4,20.2,96.7,2.3,1.2,1,0,0.1,2,9,575.618,36,2.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.165,1755
Jones County, Mississippi,"Jones County, Mississippi",6,68352,51.2,37.5,25.4,16.4,69.5,29.6,0.8,0.7,0.1,0.4,4.5,21.7,694.845,98,4.3,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.226,303
Jones County, North Carolina,"Jones County, North Carolina",5,9594,50.5,48.5,18.9,22.8,67.1,31.9,1.5,0.2,0.1,1.3,4.6,24.5,471.368,20,4.4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.167,1750
Jones County, South Dakota,"Jones County, South Dakota",4,793,52.8,53.5,18.2,23.1,92.9,1.1,5.9,0,0,0,0,12.4,969.672,1,1.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.417,1227
Jones County, Texas,"Jones County, Texas",7,19943,37.2,38.2,17.5,15.2,74.5,17.2,3,0.8,0.1,10.6,27.5,14,928.605,21,18.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.169,1745
Josephine County, Oregon,"Josephine County, Oregon",9,86251,51,47.7,19.6,25.7,95.8,1,3.6,1.7,0.2,1.5,7.4,18.1,1638.649,53,3.9,0,0,west,0,0,1,0,0,0,0,1,1,vsmall,0.591,155
Juab County, Utah,"Juab County, Utah",8,11301,49.5,30.1,34.6,11.7,96.1,0.2,3,0.1,0.3,2.6,5.2,12.6,3391.679,3,3.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.475,1103
Judith Basin County, Montana,"Judith Basin County, Montana",8,1954,45.5,51.7,20.4,22.7,97.7,1.5,3.5,0,0,0,3.6,12.7,1869.687,1,1.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.62,777
Juneau City and Borough, Alaska,"Juneau City and Borough, Alaska",9,32227,48.8,38.1,21.5,12.5,77.9,2.2,18.4,10,1.9,2.1,6.8,7.7,2704.031,12,12.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.599,815
Juneau County, Wisconsin,"Juneau County, Wisconsin",3,26478,46.6,45.4,20.1,20.1,95.1,2.8,2.1,0.8,0,0.8,3.1,15.1,767.081,35,3.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.901,218
Juniata County, Pennsylvania,"Juniata County, Pennsylvania",2,24624,50,42.9,22.6,19.9,97.6,1.5,0.2,0.4,0,1,3.8,10.8,391.391,63,10.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.869,297
Kalamazoo County, Michigan,"Kalamazoo County, Michigan",3,262745,51.1,34.4,21.7,14.6,85.1,14,1.5,3.3,0.2,1,4.9,14.9,561.955,468,7.3,0,0,midwest,0,0,0,0,0,0,0,0,1,poor,0.827,9
Kalawao County, Hawaii,"Kalawao County, Hawaii",9,66,54.5,57.4,1.5,16.7,31.8,6.1,3,40.9,43.9,1.5,3,10,11.991,6,20,0,1,,0,0,1,0,0,1,0,1,0,NA,0.458,1141
Kalkaska County, Michigan,"Kalkaska County, Michigan",3,17585,49.1,44.4,21,19.8,97.5,1.3,2,0.8,0.1,0.1,2,16.7,559.744,31,3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.381,1304
Kanabec County, Minnesota,"Kanabec County, Minnesota",4,16089,49.4,45,21.5,20.2,98.3,1.2,1.8,1,0.2,0.3,1.6,10,521.61,31,2.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.428,1200
Kanawha County, West Virginia,"Kanawha County, West Virginia",5,183279,51.8,43.4,20.1,20,91,9.2,0.9,1.6,0,0.3,1.1,17.2,901.648,203,2.4,0,0,south,0,0,0,0,0,0,0,1,1,sparse,0.84,40
Kandiyohi County, Minnesota,"Kandiyohi County, Minnesota",4,42841,49.7,39.3,24.4,18.3,89.9,6,0.9,1.3,0,3.6,12.1,10.5,797.375,54,14.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.631,749
Kane County, Illinois,"Kane County, Illinois",3,531376,50.2,37.3,25.9,13.2,75.5,6.5,1.2,4.8,0.1,15,31.9,9.4,519.365,1023,31.4,0,0,midwest,0,0,0,0,1,0,1,0,0,vhispanic,0.073,44
Kane County, Utah,"Kane County, Utah",8,7484,49.7,41.9,23.6,22.5,95.8,0.2,3.5,0.8,0.4,2,4.7,12.4,3989.95,2,3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.144,1819
Kankakee County, Illinois,"Kankakee County, Illinois",3,110637,50.8,37.7,23.1,16.3,81.3,16.2,0.6,1.3,0,2.6,10.4,14.2,676.49,164,9.4,0,0,midwest,0,0,0,0,0,0,0,1,1,sparse,0.861,35
Karnes County, Texas,"Karnes County, Texas",7,15545,41.2,35.4,20.8,14,79.3,8,3.1,1.2,0.1,12.4,54.7,17.7,747.752,21,33.2,0,1,,0,0,1,0,1,0,0,1,1,NA,0.835,371
Kauai County, Hawaii,"Kauai County, Hawaii",9,71769,50.5,42.6,22,19.3,50.4,1.6,2.3,51.3,25.1,1.8,11.1,8.1,619.884,116,20.3,0,0,west,0,0,1,0,0,0,0,1,0,vsmall,0.823,70
Kaufman County, Texas,"Kaufman County, Texas",7,123804,50.9,35.5,27.7,11.8,83.7,12.7,1.3,1.5,0.2,3.3,21.4,11.4,780.785,159,17.1,0,0,south,0,0,0,0,0,0,0,1,0,sparse,0.51,95
Kay County, Oklahoma,"Kay County, Oklahoma",7,44402,50.3,38.4,25,18.9,84.9,3,15.3,1.1,0.2,3.4,8,17.3,919.597,48,6.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.051,2036
Kearney County, Nebraska,"Kearney County, Nebraska",4,6529,50.4,39.6,25.1,19,98.1,0.2,1,0.8,0,1.5,6.3,9.9,516.243,13,3.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.693,623
Kearny County, Kansas,"Kearny County, Kansas",4,3907,52.4,34.7,28.7,14.6,95.2,3.1,0.2,0.4,0,1.8,31.7,19.6,870.543,4,24.2,0,1,,0,0,1,0,1,0,0,1,1,NA,0.786,462
Keith County, Nebraska,"Keith County, Nebraska",4,8068,48.8,49.3,20.1,26.7,96.5,1.5,1.1,0.9,0.2,0.6,7.2,12.4,1061.744,8,5.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.024,2099
Kemper County, Mississippi,"Kemper County, Mississippi",6,9943,49.1,41.4,18.9,19.4,34.6,61.7,3.7,0.1,0,0,0.6,28.5,766.182,13,1.8,0,1,,0,0,1,1,0,0,0,1,1,NA,0.559,907
Kenai Peninsula Borough, Alaska,"Kenai Peninsula Borough, Alaska",9,58464,47.9,40.8,22.7,16.5,87.8,1.1,12,2.6,0.8,1.9,4.2,12.1,16017.423,4,8.1,0,0,west,0,0,1,0,0,0,0,1,1,vsmall,0.672,130
Kendall County, Illinois,"Kendall County, Illinois",3,126054,50.7,35.2,28.8,10.1,83.5,8.7,0.7,3.9,0,6.2,18.7,4.5,320.238,394,18.3,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.04,108
Kendall County, Texas,"Kendall County, Texas",7,43769,50.9,41.4,23.7,18.9,94.1,2,2.5,1.5,0.2,4.1,23.9,5.6,662.454,66,12.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.373,1323
Kenedy County, Texas,"Kenedy County, Texas",7,568,50.7,39.7,29.6,25.4,99.8,0,0,0,0,0.2,94.7,5.5,1458.562,0,85.5,0,1,,0,0,1,0,1,0,0,1,0,NA,0.593,824
Kennebec County, Maine,"Kennebec County, Maine",1,121753,51.2,44.4,19.4,19.4,97.3,1.3,1.4,1.3,0.2,0.3,1.6,12.8,867.477,140,4.4,0,0,northeast,0,0,0,0,0,0,0,1,1,sparse,0.153,165
Kenosha County, Wisconsin,"Kenosha County, Wisconsin",3,168524,50.5,38.5,23.2,13.6,88,8.9,1.1,2.2,0.1,2.6,13.1,12.3,271.837,620,12,0,0,midwest,0,0,0,0,0,0,0,0,1,poor,0.629,25
Kent County, Delaware,"Kent County, Delaware",5,176699,51.8,37.7,23.1,16.6,69.4,28.4,1.7,3.2,0.2,1.7,7.1,13.5,586.061,302,10.3,0,0,south,0,0,0,0,0,0,0,0,1,poor,0.636,24
Kent County, Maryland,"Kent County, Maryland",5,19536,52.4,48.1,15.8,26.2,83,15.9,0.4,1.6,0.1,1.4,4.4,11.5,277.027,71,6.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.477,1100
Kent County, Michigan,"Kent County, Michigan",3,648121,50.7,35.3,24.4,13.3,83.3,12,1.4,3.8,0.1,3.9,10.6,11.7,848.931,763,12.5,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.697,24
Kent County, Rhode Island,"Kent County, Rhode Island",1,163869,51.6,43.9,19,18.4,93.4,3,1,3.3,0.1,1.8,5,7.6,168.568,972,9.1,0,0,northeast,0,0,0,0,0,0,0,0,0,other,0.625,32
Kent County, Texas,"Kent County, Texas",7,647,54.4,51,24.6,28.1,92,0.9,2.5,0,0,5.1,14.1,14.5,902.507,1,10.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.112,1884
Kenton County, Kentucky,"Kenton County, Kentucky",6,165668,50.5,37.1,24,14,92.5,6.3,0.6,1.6,0.1,1.5,3.2,11.5,160.291,1034,4.5,0,0,south,0,0,0,0,0,0,1,0,0,dense,0.075,40
Keokuk County, Iowa,"Keokuk County, Iowa",4,10188,49.2,43.7,22.8,21.5,98.5,1,0.5,0.5,0.1,0.6,1.7,9.9,579.175,18,1.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.646,721
Kern County, California,"Kern County, California",9,887641,48.8,31.6,29.1,10.7,77.3,6.4,2,5.8,0.4,11.8,53.3,21,8134.645,109,44.2,0,0,west,0,0,0,0,1,0,0,1,1,vhispanic,0.613,17
Kerr County, Texas,"Kerr County, Texas",7,51843,51.7,47.4,19.3,27.1,90.7,1.8,2.2,1.2,0.1,6.5,26.9,11.7,1103.332,47,14.8,0,0,south,0,0,1,0,0,0,0,1,0,vsmall,0.522,190
Kershaw County, South Carolina,"Kershaw County, South Carolina",5,65112,51.5,41.1,23.5,18,74,25.2,0.7,1.1,0.2,2,4.4,14.9,726.612,90,4.8,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.395,242
Ketchikan Gateway Borough, Alaska,"Ketchikan Gateway Borough, Alaska",9,13800,48.7,39.7,22,14.9,74.6,1.7,21,10.3,1.1,1.4,5.3,9.6,4856.93,3,11,0,1,,0,0,1,0,0,0,0,1,0,NA,0.57,875
Kewaunee County, Wisconsin,"Kewaunee County, Wisconsin",3,20387,49.4,44.3,21.4,19.8,98.1,0.9,1.2,0.6,0,0.5,3,7.8,342.454,60,2.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.34,1396
Keweenaw County, Michigan,"Keweenaw County, Michigan",3,2111,48.4,57.5,14.8,35.1,98.5,1.1,1.5,0.2,0.1,0,0.8,10.6,540.112,4,1.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.163,1763
Keya Paha County, Nebraska,"Keya Paha County, Nebraska",4,760,51.8,45.3,26.2,24.1,99.9,0.1,0.8,0,0,0.5,0.9,7.5,773.076,1,1.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.658,691
Kidder County, North Dakota,"Kidder County, North Dakota",4,2466,46.5,47.8,21.4,21.3,96.4,0.2,1.8,0.2,0,1.7,3.6,10.8,1351.062,2,4.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.692,631
Kimball County, Nebraska,"Kimball County, Nebraska",4,3633,50,46.3,21.5,24.6,97.3,0.3,3.2,2,0.7,0.7,9.6,10.8,951.942,4,3.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.134,1835
Kimble County, Texas,"Kimble County, Texas",7,4373,50.4,52.1,21.3,29,95,1.5,1.2,0,0,5.2,21.8,22.3,1250.98,3,16.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.292,1493
King and Queen County, Virginia,"King and Queen County, Virginia",5,7042,50,46.7,19.4,23.1,72.6,29.6,2.1,0,0,0.8,3.2,12.4,315.149,22,1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.648,713
King County, Texas,"King County, Texas",7,237,50.6,40,29.5,10.5,98.7,0,0,0,0,1.3,32.9,10.5,910.873,0,33.2,0,1,,0,0,1,0,1,0,0,1,0,NA,0.365,1343
King County, Washington,"King County, Washington",9,2195502,49.9,37,20.4,13,69.5,8.4,2,21,1.4,4.9,9.7,8.9,2115.584,1038,27.8,1,0,west,1,1,0,0,0,1,1,0,0,CUSTOMER,0.097,10
King George County, Virginia,"King George County, Virginia",5,26229,49.6,37.4,25.3,12.8,81.1,18,1.5,2.4,0,1,5.4,5.1,179.628,146,5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.424,1214
King William County, Virginia,"King William County, Virginia",5,16688,51.1,40.3,22.6,15.7,81.4,17.5,2,1.5,0.1,0.1,2.6,8.4,273.91,61,2.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.68,648
Kingfisher County, Oklahoma,"Kingfisher County, Oklahoma",7,15694,49.9,37.7,27,15.6,88.2,2.2,6,0.7,0,6.6,15.9,12.1,898.078,17,15.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.88,278
Kingman County, Kansas,"Kingman County, Kansas",4,7340,50,45.4,22.3,21.8,99,1.1,1.5,0.6,0.3,0.2,3.6,7.6,863.419,9,3.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.003,2152
Kings County, California,"Kings County, California",9,150691,44.9,31.8,27.2,10,71.2,8,2.6,5.1,0.6,16.9,54.5,18.2,1390.972,108,41.5,0,0,west,0,0,0,0,1,0,0,1,1,vhispanic,0.459,21
Kings County, New York,"Kings County, New York",2,2589974,52.6,35.2,23,13.6,46.2,33.6,0.8,13.3,0.1,9.4,19,20,69.377,37332,45,0,0,northeast,1,1,0,1,0,1,1,0,1,vlarge,0.09,9
Kingsbury County, South Dakota,"Kingsbury County, South Dakota",4,4944,48.8,45.1,22.3,22.7,98.5,0.5,0.2,0.3,0,1.2,2.2,8.2,832.237,6,3.4,0,1,,0,0,1,0,0,0,0,1,0,NA,0.345,1384
Kinney County, Texas,"Kinney County, Texas",7,3659,40.7,49.8,12.8,24.7,96.3,0.1,0,0,0,3.6,59.3,19.6,1360.533,3,43.9,0,1,,0,0,1,0,1,0,0,1,1,NA,0.313,1447
Kiowa County, Colorado,"Kiowa County, Colorado",8,1489,51.5,42.5,26.4,24.7,98.7,1,2.9,0,0.2,0.3,4.8,12.1,1767.809,1,2.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.574,869
Kiowa County, Kansas,"Kiowa County, Kansas",4,2505,51.5,41.6,23.5,21.3,96.7,2.1,2.2,1.6,0,1,6.4,6.7,722.64,3,7.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.778,481
Kiowa County, Oklahoma,"Kiowa County, Oklahoma",7,8886,50,42.9,23.7,19.5,86.2,5.1,8.9,0.7,0.2,5.8,11.8,24,1015.078,9,7.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.167,1747
Kit Carson County, Colorado,"Kit Carson County, Colorado",8,7447,46.4,38.3,24.1,18.3,92.9,2.6,0.9,0.2,0.3,3.9,19.1,6.1,2160.822,3,12.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.691,632
Kitsap County, Washington,"Kitsap County, Washington",9,265882,48.9,39.1,20.6,17.4,87.7,4.5,3.3,8.2,1.8,2.8,7.8,8.7,395.102,673,7.1,0,0,west,0,0,0,0,0,0,0,0,0,other,0.548,41
Kittitas County, Washington,"Kittitas County, Washington",9,45897,49.5,33.8,17.2,15.7,92.1,1.9,2.1,2.6,1.1,4.2,8.8,18,2297.28,20,8.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.945,120
Kittson County, Minnesota,"Kittson County, Minnesota",4,4311,49.7,48.1,21.5,23.9,97.2,1.9,0.8,1,0,0.1,0.9,11.2,1099,4,2.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.717,590
